"Time","Irradiance Irradiance","Irradiance Irradiance_LS","Irradiance Irradiance_SPA"
2023-08-08 22:49:00,0,0,0
2023-08-08 22:50:00,0,0,0
2023-08-08 22:51:00,0,0,0
2023-08-08 22:52:00,0,0,0
2023-08-08 22:53:00,0,0,0
2023-08-08 22:54:00,0,0,0
2023-08-08 22:55:00,0,0,0
2023-08-08 22:56:00,0,0,0
2023-08-08 22:57:00,0,0,0
2023-08-08 22:58:00,0,0,0
2023-08-08 22:59:00,0,0,0
2023-08-08 23:00:00,0,0,0
2023-08-08 23:01:00,0,0,0
2023-08-08 23:02:00,0,0,0
2023-08-08 23:03:00,0,0,0
2023-08-08 23:04:00,0,0,0
2023-08-08 23:05:00,0,0,0
2023-08-08 23:06:00,0,0,0
2023-08-08 23:07:00,0,0,0
2023-08-08 23:08:00,0,0,0
2023-08-08 23:09:00,0,0,0
2023-08-08 23:10:00,0,0,0
2023-08-08 23:11:00,0,0,0
2023-08-08 23:12:00,0,0,0
2023-08-08 23:13:00,0,0,0
2023-08-08 23:14:00,0,0,0
2023-08-08 23:15:00,0,0,0
2023-08-08 23:16:00,0,0,0
2023-08-08 23:17:00,0,0,0
2023-08-08 23:18:00,0,0,0
2023-08-08 23:19:00,0,0,0
2023-08-08 23:20:00,0,0,0
2023-08-08 23:21:00,0,0,0
2023-08-08 23:22:00,0,0,0
2023-08-08 23:23:00,0,0,0
2023-08-08 23:24:00,0,0,0
2023-08-08 23:25:00,0,0,0
2023-08-08 23:26:00,0,0,0
2023-08-08 23:27:00,0,0,0
2023-08-08 23:28:00,0,0,0
2023-08-08 23:29:00,0,0,0
2023-08-08 23:30:00,0,0,0
2023-08-08 23:31:00,0,0,0
2023-08-08 23:32:00,0,0,0
2023-08-08 23:33:00,0,0,0
2023-08-08 23:34:00,0,0,0
2023-08-08 23:35:00,0,0,0
2023-08-08 23:36:00,0,0,0
2023-08-08 23:37:00,0,0,0
2023-08-08 23:38:00,0,0,0
2023-08-08 23:39:00,0,0,0
2023-08-08 23:40:00,0,0,0
2023-08-08 23:41:00,0,0,0
2023-08-08 23:42:00,0,0,0
2023-08-08 23:43:00,0,0,0
2023-08-08 23:44:00,0,0,0
2023-08-08 23:45:00,0,0,0
2023-08-08 23:46:00,0,0,0
2023-08-08 23:47:00,0,0,0
2023-08-08 23:48:00,0,0,0
2023-08-08 23:49:00,0,0,0
2023-08-08 23:50:00,0,0,0
2023-08-08 23:51:00,0,0,0
2023-08-08 23:52:00,0,0,0
2023-08-08 23:53:00,0,0,0
2023-08-08 23:54:00,0,0,0
2023-08-08 23:55:00,0,0,0
2023-08-08 23:56:00,0,0,0
2023-08-08 23:57:00,0,0,0
2023-08-08 23:58:00,0,0,0
2023-08-08 23:59:00,0,0,0
2023-08-08 23:59:59,0,0,0

